scenario,policy,retry,clones,capacity,requests,attempts,reliance_filter,hidden_control,reserve_repair,metric,mean,normal95_low,normal95_high,replicates
39,naive,fixed_panel,1,8.0,12,3,all,False,True,true_independent_completed_panels,5.32,4.957971649081613,5.6820283509183875,100
39,naive,fixed_panel,1,8.0,12,3,all,False,True,total_hours,19.0214,18.705751902679484,19.337048097320515,100
40,naive,fixed_panel,1,20.0,12,3,all,False,False,completed_requests,9.28,8.99172455371764,9.568275446282358,100
40,naive,fixed_panel,1,20.0,12,3,all,False,False,unresolved_requests,2.72,2.431724553717642,3.0082754462823584,100
40,naive,fixed_panel,1,20.0,12,3,all,False,False,relied_requests,9.28,8.99172455371764,9.568275446282358,100
40,naive,fixed_panel,1,20.0,12,3,all,False,False,reservation_failures,0,0.0,0.0,100
40,naive,fixed_panel,1,20.0,12,3,all,False,False,retry_attempts,9.72,9.11151612024706,10.328483879752941,100
40,naive,fixed_panel,1,20.0,12,3,all,False,False,refuse_actors,11.79,10.955045205118893,12.624954794881106,100
40,naive,fixed_panel,1,20.0,12,3,all,False,False,repaired_reliances,3.1,2.9411836712972304,3.25881632870277,100
40,naive,fixed_panel,1,20.0,12,3,all,False,False,pending_repairs,0,0.0,0.0,100
40,naive,fixed_panel,1,20.0,12,3,all,False,False,unnoticed_affected_reliances,6.18,5.951324848642261,6.4086751513577385,100
40,naive,fixed_panel,1,20.0,12,3,all,False,False,full_effort_completed_panels,1.79,1.5450772242918065,2.0349227757081936,100
40,naive,fixed_panel,1,20.0,12,3,all,False,False,true_independent_completed_panels,9.28,8.99172455371764,9.568275446282358,100
40,naive,fixed_panel,1,20.0,12,3,all,False,False,total_hours,28.6314,28.18602091325508,29.076779086744917,100
41,naive,fixed_panel,1,20.0,12,3,all,False,True,completed_requests,9.28,8.99172455371764,9.568275446282358,100
41,naive,fixed_panel,1,20.0,12,3,all,False,True,unresolved_requests,2.72,2.431724553717642,3.0082754462823584,100
41,naive,fixed_panel,1,20.0,12,3,all,False,True,relied_requests,9.28,8.99172455371764,9.568275446282358,100
41,naive,fixed_panel,1,20.0,12,3,all,False,True,reservation_failures,0,0.0,0.0,100
41,naive,fixed_panel,1,20.0,12,3,all,False,True,retry_attempts,9.72,9.11151612024706,10.328483879752941,100
41,naive,fixed_panel,1,20.0,12,3,all,False,True,refuse_actors,11.79,10.955045205118893,12.624954794881106,100
41,naive,fixed_panel,1,20.0,12,3,all,False,True,repaired_reliances,3.1,2.9411836712972304,3.25881632870277,100
41,naive,fixed_panel,1,20.0,12,3,all,False,True,pending_repairs,0,0.0,0.0,100
41,naive,fixed_panel,1,20.0,12,3,all,False,True,unnoticed_affected_reliances,6.18,5.951324848642261,6.4086751513577385,100
41,naive,fixed_panel,1,20.0,12,3,all,False,True,full_effort_completed_panels,1.79,1.5450772242918065,2.0349227757081936,100
41,naive,fixed_panel,1,20.0,12,3,all,False,True,true_independent_completed_panels,9.28,8.99172455371764,9.568275446282358,100
41,naive,fixed_panel,1,20.0,12,3,all,False,True,total_hours,28.6314,28.18602091325508,29.076779086744917,100
42,naive,fixed_panel,10,3.0,12,3,all,False,False,completed_requests,1.99,1.8000424332338478,2.179957566766152,100
42,naive,fixed_panel,10,3.0,12,3,all,False,False,unresolved_requests,10.01,9.820042433233848,10.199957566766152,100
42,naive,fixed_panel,10,3.0,12,3,all,False,False,relied_requests,1.99,1.8000424332338478,2.179957566766152,100
42,naive,fixed_panel,10,3.0,12,3,all,False,False,reservation_failures,28.83,28.35147463721524,29.308525362784756,100
42,naive,fixed_panel,10,3.0,12,3,all,False,False,retry_attempts,20.57,20.12230953875372,21.017690461246282,100
42,naive,fixed_panel,10,3.0,12,3,all,False,False,refuse_actors,1.57,1.2748408037836003,1.8651591962163998,100
42,naive,fixed_panel,10,3.0,12,3,all,False,False,repaired_reliances,0,0.0,0.0,100
42,naive,fixed_panel,10,3.0,12,3,all,False,False,pending_repairs,1.84,1.647556303918221,2.032443696081779,100
42,naive,fixed_panel,10,3.0,12,3,all,False,False,unnoticed_affected_reliances,0.15,0.07434554897697057,0.22565445102302942,100
42,naive,fixed_panel,10,3.0,12,3,all,False,False,full_effort_completed_panels,0.94,0.7904451642744745,1.0895548357255254,100
42,naive,fixed_panel,10,3.0,12,3,all,False,False,true_independent_completed_panels,1.99,1.8000424332338478,2.179957566766152,100
42,naive,fixed_panel,10,3.0,12,3,all,False,False,total_hours,6.800400000000001,6.589325636012406,7.011474363987595,100
43,naive,fixed_panel,10,3.0,12,3,all,False,True,completed_requests,1.34,1.1920101341170943,1.4879898658829058,100
43,naive,fixed_panel,10,3.0,12,3,all,False,True,unresolved_requests,10.66,10.512010134117094,10.807989865882906,100
43,naive,fixed_panel,10,3.0,12,3,all,False,True,relied_requests,1.34,1.1920101341170943,1.4879898658829058,100
43,naive,fixed_panel,10,3.0,12,3,all,False,True,reservation_failures,31.06,30.73414209206831,31.385857907931687,100
43,naive,fixed_panel,10,3.0,12,3,all,False,True,retry_attempts,21.54,21.219424547717608,21.86057545228239,100
43,naive,fixed_panel,10,3.0,12,3,all,False,True,refuse_actors,0.99,0.7662739806880485,1.2137260193119515,100
43,naive,fixed_panel,10,3.0,12,3,all,False,True,repaired_reliances,1.25,1.1016042691675636,1.3983957308324364,100
43,naive,fixed_panel,10,3.0,12,3,all,False,True,pending_repairs,0.01,-0.0096,0.0296,100
43,naive,fixed_panel,10,3.0,12,3,all,False,True,unnoticed_affected_reliances,0.08,0.026558654828519018,0.13344134517148099,100
43,naive,fixed_panel,10,3.0,12,3,all,False,True,full_effort_completed_panels,0.83,0.6798366626676542,0.9801633373323457,100
43,naive,fixed_panel,10,3.0,12,3,all,False,True,true_independent_completed_panels,1.34,1.1920101341170943,1.4879898658829058,100
43,naive,fixed_panel,10,3.0,12,3,all,False,True,total_hours,6.537300000000001,6.280928189522651,6.793671810477351,100
44,naive,fixed_panel,10,8.0,12,3,all,False,False,completed_requests,4.5,4.175717793434562,4.824282206565438,100
44,naive,fixed_panel,10,8.0,12,3,all,False,False,unresolved_requests,7.5,7.175717793434562,7.824282206565438,100
44,naive,fixed_panel,10,8.0,12,3,all,False,False,relied_requests,4.5,4.175717793434562,4.824282206565438,100
44,naive,fixed_panel,10,8.0,12,3,all,False,False,reservation_failures,19.56,18.781304002212867,20.33869599778713,100
44,naive,fixed_panel,10,8.0,12,3,all,False,False,retry_attempts,16.86,16.175900410109104,17.544099589890894,100
44,naive,fixed_panel,10,8.0,12,3,all,False,False,refuse_actors,4.43,4.022226541403987,4.837773458596012,100
44,naive,fixed_panel,10,8.0,12,3,all,False,False,repaired_reliances,0,0.0,0.0,100
44,naive,fixed_panel,10,8.0,12,3,all,False,False,pending_repairs,3.33,3.174754421979402,3.485245578020598,100
44,naive,fixed_panel,10,8.0,12,3,all,False,False,unnoticed_affected_reliances,1.17,0.9335248371894784,1.4064751628105214,100
44,naive,fixed_panel,10,8.0,12,3,all,False,False,full_effort_completed_panels,1.83,1.610546828354078,2.049453171645922,100
44,naive,fixed_panel,10,8.0,12,3,all,False,False,true_independent_completed_panels,4.5,4.175717793434562,4.824282206565438,100
44,naive,fixed_panel,10,8.0,12,3,all,False,False,total_hours,14.3087,13.944229990264041,14.673170009735959,100
45,naive,fixed_panel,10,8.0,12,3,all,False,True,completed_requests,3.96,3.66265991582606,4.25734008417394,100
45,naive,fixed_panel,10,8.0,12,3,all,False,True,unresolved_requests,8.04,7.742659915826059,8.337340084173938,100
45,naive,fixed_panel,10,8.0,12,3,all,False,True,relied_requests,3.96,3.66265991582606,4.25734008417394,100
45,naive,fixed_panel,10,8.0,12,3,all,False,True,reservation_failures,21.5,20.790025011110615,22.209974988889385,100
45,naive,fixed_panel,10,8.0,12,3,all,False,True,retry_attempts,17.55,16.91085249327441,18.18914750672559,100
45,naive,fixed_panel,10,8.0,12,3,all,False,True,refuse_actors,3.73,3.3441308726597274,4.1158691273402725,100
45,naive,fixed_panel,10,8.0,12,3,all,False,True,repaired_reliances,1.94,1.8855515961035707,1.9944484038964292,100
45,naive,fixed_panel,10,8.0,12,3,all,False,True,pending_repairs,1.28,1.1350301124963247,1.4249698875036754,100
45,naive,fixed_panel,10,8.0,12,3,all,False,True,unnoticed_affected_reliances,0.74,0.5477580480727267,0.9322419519272733,100
45,naive,fixed_panel,10,8.0,12,3,all,False,True,full_effort_completed_panels,1.63,1.4166434444457359,1.843356555554264,100
45,naive,fixed_panel,10,8.0,12,3,all,False,True,true_independent_completed_panels,3.96,3.66265991582606,4.25734008417394,100
45,naive,fixed_panel,10,8.0,12,3,all,False,True,total_hours,14.877500000000001,14.538144899650334,15.216855100349669,100
46,naive,fixed_panel,10,20.0,12,3,all,False,False,completed_requests,9.91,9.676763244229337,10.143236755770664,100
46,naive,fixed_panel,10,20.0,12,3,all,False,False,unresolved_requests,2.09,1.8567632442293363,2.3232367557706635,100
46,naive,fixed_panel,10,20.0,12,3,all,False,False,relied_requests,9.91,9.676763244229337,10.143236755770664,100
46,naive,fixed_panel,10,20.0,12,3,all,False,False,reservation_failures,0,0.0,0.0,100
46,naive,fixed_panel,10,20.0,12,3,all,False,False,retry_attempts,8.14,7.5905357555221675,8.689464244477834,100
46,naive,fixed_panel,10,20.0,12,3,all,False,False,refuse_actors,9.48,8.78494979935681,10.175050200643192,100
46,naive,fixed_panel,10,20.0,12,3,all,False,False,repaired_reliances,3.39,3.2538219881585473,3.526178011841453,100
46,naive,fixed_panel,10,20.0,12,3,all,False,False,pending_repairs,0,0.0,0.0,100
46,naive,fixed_panel,10,20.0,12,3,all,False,False,unnoticed_affected_reliances,6.52,6.324039599959995,6.715960400040004,100
46,naive,fixed_panel,10,20.0,12,3,all,False,False,full_effort_completed_panels,3.02,2.8024559638216493,3.2375440361783507,100
46,naive,fixed_panel,10,20.0,12,3,all,False,False,true_independent_completed_panels,9.91,9.676763244229337,10.143236755770664,100
46,naive,fixed_panel,10,20.0,12,3,all,False,False,total_hours,29.3658,29.044320384752066,29.687279615247935,100
47,naive,fixed_panel,10,20.0,12,3,all,False,True,completed_requests,9.91,9.676763244229337,10.143236755770664,100
47,naive,fixed_panel,10,20.0,12,3,all,False,True,unresolved_requests,2.09,1.8567632442293363,2.3232367557706635,100
47,naive,fixed_panel,10,20.0,12,3,all,False,True,relied_requests,9.91,9.676763244229337,10.143236755770664,100
47,naive,fixed_panel,10,20.0,12,3,all,False,True,reservation_failures,0,0.0,0.0,100
47,naive,fixed_panel,10,20.0,12,3,all,False,True,retry_attempts,8.14,7.5905357555221675,8.689464244477834,100
47,naive,fixed_panel,10,20.0,12,3,all,False,True,refuse_actors,9.48,8.78494979935681,10.175050200643192,100
47,naive,fixed_panel,10,20.0,12,3,all,False,True,repaired_reliances,3.39,3.2538219881585473,3.526178011841453,100
47,naive,fixed_panel,10,20.0,12,3,all,False,True,pending_repairs,0,0.0,0.0,100
47,naive,fixed_panel,10,20.0,12,3,all,False,True,unnoticed_affected_reliances,6.52,6.324039599959995,6.715960400040004,100
47,naive,fixed_panel,10,20.0,12,3,all,False,True,full_effort_completed_panels,3.02,2.8024559638216493,3.2375440361783507,100
47,naive,fixed_panel,10,20.0,12,3,all,False,True,true_independent_completed_panels,9.91,9.676763244229337,10.143236755770664,100
47,naive,fixed_panel,10,20.0,12,3,all,False,True,total_hours,29.3658,29.044320384752066,29.687279615247935,100
48,naive,fixed_panel,100,3.0,12,3,all,False,False,completed_requests,1.65,1.4522752653129338,1.847724734687066,100
48,naive,fixed_panel,100,3.0,12,3,all,False,False,unresolved_requests,10.35,10.152275265312934,10.547724734687066,100
48,naive,fixed_panel,100,3.0,12,3,all,False,False,relied_requests,1.65,1.4522752653129338,1.847724734687066,100
48,naive,fixed_panel,100,3.0,12,3,all,False,False,reservation_failures,30.04,29.60759580450367,30.472404195496328,100
48,naive,fixed_panel,100,3.0,12,3,all,False,False,retry_attempts,21.17,20.73390083418534,21.606099165814662,100
48,naive,fixed_panel,100,3.0,12,3,all,False,False,refuse_actors,1.33,1.0968298024830339,1.5631701975169663,100
48,naive,fixed_panel,100,3.0,12,3,all,False,False,repaired_reliances,0,0.0,0.0,100
48,naive,fixed_panel,100,3.0,12,3,all,False,False,pending_repairs,1.64,1.443960408039188,1.836039591960812,100
48,naive,fixed_panel,100,3.0,12,3,all,False,False,unnoticed_affected_reliances,0.01,-0.0096,0.0296,100
48,naive,fixed_panel,100,3.0,12,3,all,False,False,full_effort_completed_panels,0.88,0.7318528932023132,1.0281471067976868,100
48,naive,fixed_panel,100,3.0,12,3,all,False,False,true_independent_completed_panels,1.65,1.4522752653129338,1.847724734687066,100
48,naive,fixed_panel,100,3.0,12,3,all,False,False,total_hours,6.107900000000001,5.912744958870589,6.303055041129412,100
49,naive,fixed_panel,100,3.0,12,3,all,False,True,completed_requests,1.13,0.9782941122973917,1.2817058877026082,100
49,naive,fixed_panel,100,3.0,12,3,all,False,True,unresolved_requests,10.87,10.718294112297391,11.021705887702607,100
49,naive,fixed_panel,100,3.0,12,3,all,False,True,relied_requests,1.13,0.9782941122973917,1.2817058877026082,100
49,naive,fixed_panel,100,3.0,12,3,all,False,True,reservation_failures,31.81,31.491519417841335,32.12848058215866,100
49,naive,fixed_panel,100,3.0,12,3,all,False,True,retry_attempts,21.9,21.582978763098644,22.217021236901353,100
49,naive,fixed_panel,100,3.0,12,3,all,False,True,refuse_actors,0.85,0.6729851344483673,1.0270148655516327,100
49,naive,fixed_panel,100,3.0,12,3,all,False,True,repaired_reliances,1.13,0.9782941122973917,1.2817058877026082,100
49,naive,fixed_panel,100,3.0,12,3,all,False,True,pending_repairs,0,0.0,0.0,100
49,naive,fixed_panel,100,3.0,12,3,all,False,True,unnoticed_affected_reliances,0,0.0,0.0,100
49,naive,fixed_panel,100,3.0,12,3,all,False,True,full_effort_completed_panels,0.74,0.5909649949600003,0.8890350050399997,100
49,naive,fixed_panel,100,3.0,12,3,all,False,True,true_independent_completed_panels,1.13,0.9782941122973917,1.2817058877026082,100
49,naive,fixed_panel,100,3.0,12,3,all,False,True,total_hours,5.893000000000002,5.595492200363682,6.190507799636321,100
50,naive,fixed_panel,100,8.0,12,3,all,False,False,completed_requests,4.19,3.9104513334503332,4.4695486665496675,100
50,naive,fixed_panel,100,8.0,12,3,all,False,False,unresolved_requests,7.81,7.5304513334503325,8.089548666549666,100
50,naive,fixed_panel,100,8.0,12,3,all,False,False,relied_requests,4.19,3.9104513334503332,4.4695486665496675,100
50,naive,fixed_panel,100,8.0,12,3,all,False,False,reservation_failures,20.96,20.344011827478102,21.5759881725219,100
50,naive,fixed_panel,100,8.0,12,3,all,False,False,retry_attempts,17.07,16.46204246426866,17.67795753573134,100
50,naive,fixed_panel,100,8.0,12,3,all,False,False,refuse_actors,3.53,3.235894429728632,3.8241055702713678,100
50,naive,fixed_panel,100,8.0,12,3,all,False,False,repaired_reliances,0,0.0,0.0,100
50,naive,fixed_panel,100,8.0,12,3,all,False,False,pending_repairs,3.3,3.156590999535798,3.4434090004642015,100
50,naive,fixed_panel,100,8.0,12,3,all,False,False,unnoticed_affected_reliances,0.89,0.7075445636254534,1.0724554363745467,100
50,naive,fixed_panel,100,8.0,12,3,all,False,False,full_effort_completed_panels,1.84,1.6301922226552519,2.049807777344748,100
50,naive,fixed_panel,100,8.0,12,3,all,False,False,true_independent_completed_panels,4.19,3.9104513334503332,4.4695486665496675,100
50,naive,fixed_panel,100,8.0,12,3,all,False,False,total_hours,13.3954,13.16090265368726,13.62989734631274,100
51,naive,fixed_panel,100,8.0,12,3,all,False,True,completed_requests,3.66,3.3998274263478026,3.9201725736521977,100
51,naive,fixed_panel,100,8.0,12,3,all,False,True,unresolved_requests,8.34,8.079827426347803,8.600172573652197,100
51,naive,fixed_panel,100,8.0,12,3,all,False,True,relied_requests,3.66,3.3998274263478026,3.9201725736521977,100
51,naive,fixed_panel,100,8.0,12,3,all,False,True,reservation_failures,22.88,22.304823742780798,23.4551762572192,100
51,naive,fixed_panel,100,8.0,12,3,all,False,True,retry_attempts,17.98,17.407732073767942,18.55226792623206,100
51,naive,fixed_panel,100,8.0,12,3,all,False,True,refuse_actors,3.09,2.8169112136089707,3.363088786391029,100
51,naive,fixed_panel,100,8.0,12,3,all,False,True,repaired_reliances,1.95,1.9070675889427122,1.9929324110572877,100
51,naive,fixed_panel,100,8.0,12,3,all,False,True,pending_repairs,1.24,1.1003749667896552,1.3796250332103448,100
51,naive,fixed_panel,100,8.0,12,3,all,False,True,unnoticed_affected_reliances,0.47,0.32402980240522183,0.6159701975947781,100
51,naive,fixed_panel,100,8.0,12,3,all,False,True,full_effort_completed_panels,1.64,1.4287177998959493,1.8512822001040505,100
51,naive,fixed_panel,100,8.0,12,3,all,False,True,true_independent_completed_panels,3.66,3.3998274263478026,3.9201725736521977,100
51,naive,fixed_panel,100,8.0,12,3,all,False,True,total_hours,14.0576,13.807485071613351,14.30771492838665,100
52,naive,fixed_panel,100,20.0,12,3,all,False,False,completed_requests,10.06,9.823910771875624,10.296089228124377,100
52,naive,fixed_panel,100,20.0,12,3,all,False,False,unresolved_requests,1.94,1.703910771875624,2.176089228124376,100
52,naive,fixed_panel,100,20.0,12,3,all,False,False,relied_requests,10.06,9.823910771875624,10.296089228124377,100
52,naive,fixed_panel,100,20.0,12,3,all,False,False,reservation_failures,0,0.0,0.0,100
52,naive,fixed_panel,100,20.0,12,3,all,False,False,retry_attempts,7.51,7.021491076764397,7.998508923235603,100
52,naive,fixed_panel,100,20.0,12,3,all,False,False,refuse_actors,8.64,7.973425334833056,9.306574665166945,100
52,naive,fixed_panel,100,20.0,12,3,all,False,False,repaired_reliances,3.36,3.2277981097034547,3.492201890296545,100
52,naive,fixed_panel,100,20.0,12,3,all,False,False,pending_repairs,0,0.0,0.0,100
52,naive,fixed_panel,100,20.0,12,3,all,False,False,unnoticed_affected_reliances,6.7,6.496234636818906,6.903765363181094,100
52,naive,fixed_panel,100,20.0,12,3,all,False,False,full_effort_completed_panels,3.42,3.2130600594619323,3.6269399405380676,100
52,naive,fixed_panel,100,20.0,12,3,all,False,False,true_independent_completed_panels,10.06,9.823910771875624,10.296089228124377,100
52,naive,fixed_panel,100,20.0,12,3,all,False,False,total_hours,29.1927,28.881662072228345,29.503737927771652,100
53,naive,fixed_panel,100,20.0,12,3,all,False,True,completed_requests,10.06,9.823910771875624,10.296089228124377,100
53,naive,fixed_panel,100,20.0,12,3,all,False,True,unresolved_requests,1.94,1.703910771875624,2.176089228124376,100
53,naive,fixed_panel,100,20.0,12,3,all,False,True,relied_requests,10.06,9.823910771875624,10.296089228124377,100
53,naive,fixed_panel,100,20.0,12,3,all,False,True,reservation_failures,0,0.0,0.0,100
53,naive,fixed_panel,100,20.0,12,3,all,False,True,retry_attempts,7.51,7.021491076764397,7.998508923235603,100
53,naive,fixed_panel,100,20.0,12,3,all,False,True,refuse_actors,8.64,7.973425334833056,9.306574665166945,100
53,naive,fixed_panel,100,20.0,12,3,all,False,True,repaired_reliances,3.36,3.2277981097034547,3.492201890296545,100
53,naive,fixed_panel,100,20.0,12,3,all,False,True,pending_repairs,0,0.0,0.0,100
53,naive,fixed_panel,100,20.0,12,3,all,False,True,unnoticed_affected_reliances,6.7,6.496234636818906,6.903765363181094,100
53,naive,fixed_panel,100,20.0,12,3,all,False,True,full_effort_completed_panels,3.42,3.2130600594619323,3.6269399405380676,100
53,naive,fixed_panel,100,20.0,12,3,all,False,True,true_independent_completed_panels,10.06,9.823910771875624,10.296089228124377,100
53,naive,fixed_panel,100,20.0,12,3,all,False,True,total_hours,29.1927,28.881662072228345,29.503737927771652,100
54,naive,reroll,1,3.0,12,3,all,False,False,completed_requests,2.09,1.8908672581193917,2.289132741880608,100
54,naive,reroll,1,3.0,12,3,all,False,False,unresolved_requests,9.91,9.710867258119393,10.109132741880607,100
54,naive,reroll,1,3.0,12,3,all,False,False,relied_requests,2.09,1.8908672581193917,2.289132741880608,100
54,naive,reroll,1,3.0,12,3,all,False,False,reservation_failures,28.01,27.590740626072282,28.42925937392772,100
54,naive,reroll,1,3.0,12,3,all,False,False,retry_attempts,20.86,20.43201566346041,21.287984336539587,100
54,naive,reroll,1,3.0,12,3,all,False,False,refuse_actors,2.54,2.2459406120587824,2.8340593879412177,100
54,naive,reroll,1,3.0,12,3,all,False,False,repaired_reliances,0,0.0,0.0,100
54,naive,reroll,1,3.0,12,3,all,False,False,pending_repairs,2,1.8069925421444062,2.1930074578555936,100
54,naive,reroll,1,3.0,12,3,all,False,False,unnoticed_affected_reliances,0.09,0.027118112964290605,0.15288188703570937,100
54,naive,reroll,1,3.0,12,3,all,False,False,full_effort_completed_panels,0.95,0.8042426258427653,1.0957573741572346,100
54,naive,reroll,1,3.0,12,3,all,False,False,true_independent_completed_panels,2.09,1.8908672581193917,2.289132741880608,100
54,naive,reroll,1,3.0,12,3,all,False,False,total_hours,8.0607,7.963558935894675,8.157841064105327,100
55,naive,reroll,1,3.0,12,3,all,False,True,completed_requests,1.44,1.2816240810060704,1.5983759189939295,100
55,naive,reroll,1,3.0,12,3,all,False,True,unresolved_requests,10.56,10.401624081006071,10.71837591899393,100
55,naive,reroll,1,3.0,12,3,all,False,True,relied_requests,1.44,1.2816240810060704,1.5983759189939295,100
55,naive,reroll,1,3.0,12,3,all,False,True,reservation_failures,30.57,30.242437712608407,30.897562287391594,100
55,naive,reroll,1,3.0,12,3,all,False,True,retry_attempts,21.76,21.42556201462662,22.094437985373382,100
55,naive,reroll,1,3.0,12,3,all,False,True,refuse_actors,1.6,1.380644101741006,1.8193558982589941,100
55,naive,reroll,1,3.0,12,3,all,False,True,repaired_reliances,1.35,1.21531188289649,1.4846881171035102,100
55,naive,reroll,1,3.0,12,3,all,False,True,pending_repairs,0.06,0.01321808171111536,0.10678191828888464,100
55,naive,reroll,1,3.0,12,3,all,False,True,unnoticed_affected_reliances,0.03,-0.003603535167561997,0.063603535167562,100
55,naive,reroll,1,3.0,12,3,all,False,True,full_effort_completed_panels,0.7,0.5708267157120429,0.829173284287957,100
55,naive,reroll,1,3.0,12,3,all,False,True,true_independent_completed_panels,1.44,1.2816240810060704,1.5983759189939295,100
55,naive,reroll,1,3.0,12,3,all,False,True,total_hours,7.370700000000001,7.197941421046069,7.543458578953933,100
56,naive,reroll,1,8.0,12,3,all,False,False,completed_requests,6.82,6.480655233865277,7.159344766134724,100
56,naive,reroll,1,8.0,12,3,all,False,False,unresolved_requests,5.18,4.840655233865276,5.519344766134723,100
56,naive,reroll,1,8.0,12,3,all,False,False,relied_requests,6.82,6.480655233865277,7.159344766134724,100
56,naive,reroll,1,8.0,12,3,all,False,False,reservation_failures,11.34,10.590297897276336,12.089702102723663,100
56,naive,reroll,1,8.0,12,3,all,False,False,retry_attempts,14.43,13.677696331461178,15.182303668538822,100
56,naive,reroll,1,8.0,12,3,all,False,False,refuse_actors,7.68,7.183310391418617,8.176689608581382,100
56,naive,reroll,1,8.0,12,3,all,False,False,repaired_reliances,0,0.0,0.0,100
56,naive,reroll,1,8.0,12,3,all,False,False,pending_repairs,3.47,3.3379890362679885,3.602010963732012,100
56,naive,reroll,1,8.0,12,3,all,False,False,unnoticed_affected_reliances,3.35,3.0507671087057386,3.6492328912942615,100
56,naive,reroll,1,8.0,12,3,all,False,False,full_effort_completed_panels,2.11,1.9275445636254531,2.2924554363745466,100
56,naive,reroll,1,8.0,12,3,all,False,False,true_independent_completed_panels,6.82,6.480655233865277,7.159344766134724,100
56,naive,reroll,1,8.0,12,3,all,False,False,total_hours,19.476100000000002,19.272402653432536,19.67979734656747,100
57,naive,reroll,1,8.0,12,3,all,False,True,completed_requests,5.88,5.543065138927328,6.216934861072672,100
57,naive,reroll,1,8.0,12,3,all,False,True,unresolved_requests,6.12,5.783065138927328,6.456934861072672,100
57,naive,reroll,1,8.0,12,3,all,False,True,relied_requests,5.88,5.543065138927328,6.216934861072672,100
57,naive,reroll,1,8.0,12,3,all,False,True,reservation_failures,14.49,13.759022739095398,15.220977260904602,100
57,naive,reroll,1,8.0,12,3,all,False,True,retry_attempts,15.66,14.940944678095214,16.379055321904787,100
57,naive,reroll,1,8.0,12,3,all,False,True,refuse_actors,6.79,6.311280058674988,7.268719941325012,100
57,naive,reroll,1,8.0,12,3,all,False,True,repaired_reliances,1.99,1.9704,2.0096,100
57,naive,reroll,1,8.0,12,3,all,False,True,pending_repairs,1.45,1.318224402559472,1.5817755974405279,100
57,naive,reroll,1,8.0,12,3,all,False,True,unnoticed_affected_reliances,2.44,2.154103461533598,2.725896538466402,100
57,naive,reroll,1,8.0,12,3,all,False,True,full_effort_completed_panels,1.95,1.7729851344483671,2.1270148655516325,100
57,naive,reroll,1,8.0,12,3,all,False,True,true_independent_completed_panels,5.88,5.543065138927328,6.216934861072672,100
57,naive,reroll,1,8.0,12,3,all,False,True,total_hours,19.5867,19.423019212255912,19.75038078774409,100
58,naive,reroll,1,20.0,12,3,all,False,False,completed_requests,10.55,10.344575089291991,10.75542491070801,100
58,naive,reroll,1,20.0,12,3,all,False,False,unresolved_requests,1.45,1.2445750892919898,1.6554249107080101,100
58,naive,reroll,1,20.0,12,3,all,False,False,relied_requests,10.55,10.344575089291991,10.75542491070801,100
58,naive,reroll,1,20.0,12,3,all,False,False,reservation_failures,0,0.0,0.0,100
58,naive,reroll,1,20.0,12,3,all,False,False,retry_attempts,8.77,8.21085061572117,9.329149384278828,100
58,naive,reroll,1,20.0,12,3,all,False,False,refuse_actors,9.37,8.712135771583297,10.027864228416702,100
58,naive,reroll,1,20.0,12,3,all,False,False,repaired_reliances,3.48,3.3508868102881206,3.6091131897118793,100
58,naive,reroll,1,20.0,12,3,all,False,False,pending_repairs,0,0.0,0.0,100
58,naive,reroll,1,20.0,12,3,all,False,False,unnoticed_affected_reliances,7.07,6.902259695669259,7.237740304330742,100
58,naive,reroll,1,20.0,12,3,all,False,False,full_effort_completed_panels,2.63,2.4148323895051567,2.845167610494843,100
58,naive,reroll,1,20.0,12,3,all,False,False,true_independent_completed_panels,10.55,10.344575089291991,10.75542491070801,100
58,naive,reroll,1,20.0,12,3,all,False,False,total_hours,29.7839,29.39737546934689,30.170424530653108,100
59,naive,reroll,1,20.0,12,3,all,False,True,completed_requests,10.55,10.344575089291991,10.75542491070801,100
59,naive,reroll,1,20.0,12,3,all,False,True,unresolved_requests,1.45,1.2445750892919898,1.6554249107080101,100
59,naive,reroll,1,20.0,12,3,all,False,True,relied_requests,10.55,10.344575089291991,10.75542491070801,100
59,naive,reroll,1,20.0,12,3,all,False,True,reservation_failures,0,0.0,0.0,100
59,naive,reroll,1,20.0,12,3,all,False,True,retry_attempts,8.77,8.21085061572117,9.329149384278828,100
59,naive,reroll,1,20.0,12,3,all,False,True,refuse_actors,9.37,8.712135771583297,10.027864228416702,100
59,naive,reroll,1,20.0,12,3,all,False,True,repaired_reliances,3.48,3.3508868102881206,3.6091131897118793,100
59,naive,reroll,1,20.0,12,3,all,False,True,pending_repairs,0,0.0,0.0,100
59,naive,reroll,1,20.0,12,3,all,False,True,unnoticed_affected_reliances,7.07,6.902259695669259,7.237740304330742,100
59,naive,reroll,1,20.0,12,3,all,False,True,full_effort_completed_panels,2.63,2.4148323895051567,2.845167610494843,100
59,naive,reroll,1,20.0,12,3,all,False,True,true_independent_completed_panels,10.55,10.344575089291991,10.75542491070801,100
59,naive,reroll,1,20.0,12,3,all,False,True,total_hours,29.7839,29.39737546934689,30.170424530653108,100
60,naive,reroll,10,3.0,12,3,all,False,False,completed_requests,2.12,1.926430422291773,2.3135695777082272,100
60,naive,reroll,10,3.0,12,3,all,False,False,unresolved_requests,9.88,9.686430422291773,10.073569577708229,100
60,naive,reroll,10,3.0,12,3,all,False,False,relied_requests,2.12,1.926430422291773,2.3135695777082272,100
