scenario,hours,seed,policy,true_avoided_loss,paired_gain_vs_uniform,regret_vs_latent_oracle,lots_at_least_quarter_hour,underserved_hours,irreducible_floor
noise_10,20,10,estimated_waterfill,36.40795240612143,9.931258851484742,18.02554716644604,20,2.42088703194245,14.738123310871885
noise_10,20,10,reserve_20,35.65770451693546,9.181010962298771,18.77579505563201,16,5.077270592458145,14.738123310871885
noise_10,20,10,latent_oracle,54.43349957256747,27.95680601793078,0.0,18,1.8969464229466304,14.738123310871885
noise_10,80,10,uniform,74.35817533150905,0.0,20.95894790304041,80,20.0,14.738123310871885
noise_10,80,10,estimated_waterfill,69.19580835628629,-5.162366975222753,26.121314878263163,44,17.418144371213273,14.738123310871885
noise_10,80,10,reserve_20,69.72257516427828,-4.635600167230763,25.594548070271173,51,23.967915720220866,14.738123310871885
noise_10,80,10,latent_oracle,95.31712323454946,20.95894790304041,0.0,51,14.694092534120793,14.738123310871885
noise_20,20,10,uniform,26.47669355463669,0.0,27.95680601793078,80,5.0,14.738123310871885
noise_20,20,10,estimated_waterfill,15.115777267708536,-11.360916286928154,39.31772230485893,7,1.5652615112818018,14.738123310871885
noise_20,20,10,reserve_20,16.804528247618315,-9.672165307018375,37.628971324949156,7,4.630551409236141,14.738123310871885
noise_20,20,10,latent_oracle,54.43349957256747,27.95680601793078,0.0,18,1.8969464229466304,14.738123310871885
noise_20,80,10,uniform,74.35817533150905,0.0,20.95894790304041,80,20.0,14.738123310871885
noise_20,80,10,estimated_waterfill,36.921142418788776,-37.43703291272027,58.39598081576068,24,9.247862700600448,14.738123310871885
noise_20,80,10,reserve_20,39.61312814955911,-34.745047181949936,55.703995084990346,38,20.442544822451328,14.738123310871885
noise_20,80,10,latent_oracle,95.31712323454946,20.95894790304041,0.0,51,14.694092534120793,14.738123310871885
biased_underserved,20,10,uniform,26.47669355463669,0.0,27.95680601793078,80,5.0,14.738123310871885
biased_underserved,20,10,estimated_waterfill,52.988931312807146,26.512237758170457,1.4445682597603238,19,0.0,14.738123310871885
biased_underserved,20,10,reserve_20,51.11393872504275,24.63724517040606,3.31956084752472,14,4.000000000000001,14.738123310871885
biased_underserved,20,10,latent_oracle,54.43349957256747,27.95680601793078,0.0,18,1.8969464229466304,14.738123310871885
biased_underserved,80,10,uniform,74.35817533150905,0.0,20.95894790304041,80,20.0,14.738123310871885
biased_underserved,80,10,estimated_waterfill,89.9563704177524,15.59819508624335,5.36075281679706,41,0.5241392091964043,14.738123310871885
biased_underserved,80,10,reserve_20,92.61034747004989,18.252172138540843,2.706775764499568,57,16.000000000000004,14.738123310871885
biased_underserved,80,10,latent_oracle,95.31712323454946,20.95894790304041,0.0,51,14.694092534120793,14.738123310871885
blindspot_ignored,20,10,uniform,23.443682484608388,0.0,29.54524882819876,80,5.0,31.19862922887123
blindspot_ignored,20,10,estimated_waterfill,51.51508011764871,28.07139763304032,1.4738511951584385,18,1.8969464229466302,31.19862922887123
blindspot_ignored,20,10,reserve_20,47.93801551767646,24.494333033068074,5.050915795130685,15,4.76094083951458,31.19862922887123
blindspot_ignored,20,10,latent_oracle,52.988931312807146,29.54524882819876,0.0,19,0.0,31.19862922887123
blindspot_ignored,80,10,uniform,65.65148529127863,0.0,23.101560462175755,80,20.0,31.19862922887123
blindspot_ignored,80,10,estimated_waterfill,86.06687779327834,20.415392501999705,2.68616796017605,51,14.694092534120793,31.19862922887123
blindspot_ignored,80,10,reserve_20,83.870605588896,18.219120297617366,4.882440164558389,55,20.501782630075684,31.19862922887123
blindspot_ignored,80,10,latent_oracle,88.75304575345439,23.101560462175755,0.0,41,1.4632547715567084,31.19862922887123
known,20,11,uniform,20.8785423530167,0.0,28.29985893543861,80,5.0,11.318281317022263
known,20,11,estimated_waterfill,49.17840128845531,28.29985893543861,0.0,19,3.232136773708145,11.318281317022263
known,20,11,reserve_20,47.46442805711181,26.58588570409511,1.7139732313435019,17,5.7957586417290425,11.318281317022263
known,20,11,latent_oracle,49.17840128845531,28.29985893543861,0.0,19,3.232136773708145,11.318281317022263
known,80,11,uniform,59.0389695048384,0.0,17.365190181462488,80,20.0,11.318281317022263
known,80,11,estimated_waterfill,76.40415968630089,17.365190181462488,0.0,56,11.997551667196948,11.318281317022263
known,80,11,reserve_20,75.26206897645058,16.22309947161218,1.142090709850308,62,19.417895856997067,11.318281317022263
known,80,11,latent_oracle,76.40415968630089,17.365190181462488,0.0,56,11.997551667196948,11.318281317022263
noise_05,20,11,uniform,20.8785423530167,0.0,28.29985893543861,80,5.0,11.318281317022263
noise_05,20,11,estimated_waterfill,44.94358618865005,24.06504383563335,4.23481509980526,19,2.0343631219448506,11.318281317022263
noise_05,20,11,reserve_20,42.82732814238357,21.94878578936687,6.351073146071741,15,5.075142013593255,11.318281317022263
noise_05,20,11,latent_oracle,49.17840128845531,28.29985893543861,0.0,19,3.232136773708145,11.318281317022263
noise_05,80,11,uniform,59.0389695048384,0.0,17.365190181462488,80,20.0,11.318281317022263
noise_05,80,11,estimated_waterfill,72.469396671808,13.4304271669696,3.934763014492887,48,16.337106646606966,11.318281317022263
noise_05,80,11,reserve_20,71.69797115974406,12.659001654905659,4.706188526556829,55,22.010119264819433,11.318281317022263
noise_05,80,11,latent_oracle,76.40415968630089,17.365190181462488,0.0,56,11.997551667196948,11.318281317022263
noise_10,20,11,uniform,20.8785423530167,0.0,28.29985893543861,80,5.0,11.318281317022263
noise_10,20,11,estimated_waterfill,31.010752241398865,10.132209888382164,18.167649047056447,10,2.377303606857776,11.318281317022263
noise_10,20,11,reserve_20,31.167869718484734,10.289327365468033,18.010531569970578,8,5.7593728817599725,11.318281317022263
noise_10,20,11,latent_oracle,49.17840128845531,28.29985893543861,0.0,19,3.232136773708145,11.318281317022263
noise_10,80,11,uniform,59.0389695048384,0.0,17.365190181462488,80,20.0,11.318281317022263
noise_10,80,11,estimated_waterfill,64.0817459713576,5.042776466519207,12.32241371494328,41,17.546667251212153,11.318281317022263
noise_10,80,11,reserve_20,63.82706909536217,4.788099590523771,12.577090590938717,50,23.567895910902283,11.318281317022263
noise_10,80,11,latent_oracle,76.40415968630089,17.365190181462488,0.0,56,11.997551667196948,11.318281317022263
noise_20,20,11,uniform,20.8785423530167,0.0,28.29985893543861,80,5.0,11.318281317022263
noise_20,20,11,estimated_waterfill,22.6551708693665,1.776628516349799,26.52323041908881,3,2.4800301769075523,11.318281317022263
noise_20,20,11,reserve_20,24.851210400138545,3.972668047121843,24.327190888316768,3,5.503110592566175,11.318281317022263
noise_20,20,11,latent_oracle,49.17840128845531,28.29985893543861,0.0,19,3.232136773708145,11.318281317022263
noise_20,80,11,uniform,59.0389695048384,0.0,17.365190181462488,80,20.0,11.318281317022263
noise_20,80,11,estimated_waterfill,35.04538542875113,-23.993584076087267,41.358774257549754,15,13.370594768689047,11.318281317022263
noise_20,80,11,reserve_20,39.55785039774443,-19.481119107093967,36.846309288556455,29,25.111964027339628,11.318281317022263
noise_20,80,11,latent_oracle,76.40415968630089,17.365190181462488,0.0,56,11.997551667196948,11.318281317022263
biased_underserved,20,11,uniform,20.8785423530167,0.0,28.29985893543861,80,5.0,11.318281317022263
biased_underserved,20,11,estimated_waterfill,46.812369739744916,25.933827386728215,2.366031548710396,21,0.0,11.318281317022263
biased_underserved,20,11,reserve_20,46.51437151054015,25.63582915752345,2.664029777915161,13,4.000000000000001,11.318281317022263
biased_underserved,20,11,latent_oracle,49.17840128845531,28.29985893543861,0.0,19,3.232136773708145,11.318281317022263
biased_underserved,80,11,uniform,59.0389695048384,0.0,17.365190181462488,80,20.0,11.318281317022263
biased_underserved,80,11,estimated_waterfill,72.467679653307,13.428710148468603,3.9364800329938845,50,0.817417749803658,11.318281317022263
biased_underserved,80,11,reserve_20,74.50615196786893,15.467182463030532,1.8980077184319555,63,16.000000000000004,11.318281317022263
biased_underserved,80,11,latent_oracle,76.40415968630089,17.365190181462488,0.0,56,11.997551667196948,11.318281317022263
blindspot_ignored,20,11,uniform,18.192071310566913,0.0,28.660748685471273,80,5.0,22.182563969852666
blindspot_ignored,20,11,estimated_waterfill,45.381011317564244,27.18894000699733,1.4718086784739413,19,3.232136773708144,22.182563969852666
blindspot_ignored,20,11,reserve_20,43.2834820277305,25.091410717163587,3.5693379683076856,17,5.7957586417290425,22.182563969852666
blindspot_ignored,20,11,latent_oracle,46.852819996038185,28.660748685471273,0.0,21,0.2141412465528672,22.182563969852666
blindspot_ignored,80,11,uniform,52.05648657668736,0.0,18.90726744074911,80,20.0,22.182563969852666
blindspot_ignored,80,11,estimated_waterfill,69.59633545748324,17.539848880795873,1.3674185599532365,56,11.997551667196946,22.182563969852666
blindspot_ignored,80,11,reserve_20,67.70055671340393,15.644070136716564,3.263197304032545,62,19.417895856997067,22.182563969852666
blindspot_ignored,80,11,latent_oracle,70.96375401743647,18.90726744074911,0.0,53,2.22314433993373,22.182563969852666
known,20,12,uniform,25.811639488286932,0.0,35.99630502775469,80,5.0,16.929734261274305
known,20,12,estimated_waterfill,61.807944516041616,35.99630502775469,0.0,16,11.623150910193104,16.929734261274305
known,20,12,reserve_20,59.07924561492917,33.267606126642235,2.7286989011124447,14,12.875406097219559,16.929734261274305
known,20,12,latent_oracle,61.807944516041616,35.99630502775469,0.0,16,11.623150910193104,16.929734261274305
known,80,12,uniform,75.83203390669556,0.0,33.96339538398438,80,20.0,16.929734261274305
known,80,12,estimated_waterfill,109.79542929067993,33.96339538398438,0.0,47,36.57255932075748,16.929734261274305
known,80,12,reserve_20,109.04590536904574,33.213871462350184,0.7495239216341929,48,39.34150746262924,16.929734261274305
known,80,12,latent_oracle,109.79542929067993,33.96339538398438,0.0,47,36.57255932075748,16.929734261274305
noise_05,20,12,uniform,25.811639488286932,0.0,35.99630502775469,80,5.0,16.929734261274305
noise_05,20,12,estimated_waterfill,58.68582730655554,32.87418781826861,3.1221172094860776,15,12.27438693423132,16.929734261274305
noise_05,20,12,reserve_20,56.77472780571503,30.9630883174281,5.033216710326585,15,13.702360384344313,16.929734261274305
noise_05,20,12,latent_oracle,61.807944516041616,35.99630502775469,0.0,16,11.623150910193104,16.929734261274305
noise_05,80,12,uniform,75.83203390669556,0.0,33.96339538398438,80,20.0,16.929734261274305
noise_05,80,12,estimated_waterfill,105.29356218756296,29.461528280867398,4.501867103116979,40,35.47871928214492,16.929734261274305
noise_05,80,12,reserve_20,104.83659780340282,29.004563896707268,4.958831487277109,47,40.26348519273655,16.929734261274305
noise_05,80,12,latent_oracle,109.79542929067993,33.96339538398438,0.0,47,36.57255932075748,16.929734261274305
noise_10,20,12,uniform,25.811639488286932,0.0,35.99630502775469,80,5.0,16.929734261274305
noise_10,20,12,estimated_waterfill,52.90377960738888,27.092140119101945,8.904164908652739,17,12.778305473405004,16.929734261274305
noise_10,20,12,reserve_20,51.752890162489074,25.94125067420214,10.055054353552542,15,14.140880349409931,16.929734261274305
noise_10,20,12,latent_oracle,61.807944516041616,35.99630502775469,0.0,16,11.623150910193104,16.929734261274305
noise_10,80,12,uniform,75.83203390669556,0.0,33.96339538398438,80,20.0,16.929734261274305
noise_10,80,12,estimated_waterfill,95.74062103616026,19.908587129464706,14.05480825451967,37,35.25686748862798,16.929734261274305
noise_10,80,12,reserve_20,97.12866788654738,21.29663397985182,12.666761404132558,43,40.61768636600249,16.929734261274305
noise_10,80,12,latent_oracle,109.79542929067993,33.96339538398438,0.0,47,36.57255932075748,16.929734261274305
noise_20,20,12,uniform,25.811639488286932,0.0,35.99630502775469,80,5.0,16.929734261274305
noise_20,20,12,estimated_waterfill,38.56020891978227,12.748569431495337,23.247735596259346,15,12.524258855670858,16.929734261274305
noise_20,20,12,reserve_20,39.21390923727168,13.402269748984747,22.594035278769937,15,13.913025834369941,16.929734261274305
noise_20,20,12,latent_oracle,61.807944516041616,35.99630502775469,0.0,16,11.623150910193104,16.929734261274305
noise_20,80,12,uniform,75.83203390669556,0.0,33.96339538398438,80,20.0,16.929734261274305
noise_20,80,12,estimated_waterfill,73.75097139940152,-2.0810625072940354,36.04445789127841,25,37.660371521396925,16.929734261274305
noise_20,80,12,reserve_20,78.86475858440568,3.032724677710121,30.930670706274256,36,43.82700359194021,16.929734261274305
noise_20,80,12,latent_oracle,109.79542929067993,33.96339538398438,0.0,47,36.57255932075748,16.929734261274305
biased_underserved,20,12,uniform,25.811639488286932,0.0,35.99630502775469,80,5.0,16.929734261274305
biased_underserved,20,12,estimated_waterfill,38.71242358451305,12.900784096226115,23.09552093152857,17,0.0,16.929734261274305
biased_underserved,20,12,reserve_20,42.66483375790519,16.85319426961826,19.143110758136423,15,4.000000000000001,16.929734261274305
biased_underserved,20,12,latent_oracle,61.807944516041616,35.99630502775469,0.0,16,11.623150910193104,16.929734261274305
biased_underserved,80,12,uniform,75.83203390669556,0.0,33.96339538398438,80,20.0,16.929734261274305
biased_underserved,80,12,estimated_waterfill,95.71143005076549,19.87939614406993,14.083999239914448,48,11.20553438797285,16.929734261274305
biased_underserved,80,12,reserve_20,98.54808084842777,22.716046941732216,11.24734844225216,59,21.40825617637722,16.929734261274305
biased_underserved,80,12,latent_oracle,109.79542929067993,33.96339538398438,0.0,47,36.57255932075748,16.929734261274305
blindspot_ignored,20,12,uniform,18.42892006533698,0.0,21.12132925223189,80,5.0,71.44671299680692
blindspot_ignored,20,12,estimated_waterfill,33.33430002446915,14.905379959132173,6.215949293099719,16,11.623150910193102,71.44671299680692
blindspot_ignored,20,12,reserve_20,31.08242314181455,12.653503076477573,8.467826175754318,14,12.875406097219559,71.44671299680692
blindspot_ignored,20,12,latent_oracle,39.55024931756887,21.12132925223189,0.0,17,2.3735650707683473,71.44671299680692
blindspot_ignored,80,12,uniform,52.87736650676166,0.0,16.8161501223,80,20.0,71.44671299680692
blindspot_ignored,80,12,estimated_waterfill,65.64458934883923,12.767222842077572,4.048927280222429,47,36.57255932075748,71.44671299680692
blindspot_ignored,80,12,reserve_20,64.51878870620942,11.64142219944776,5.174727922852242,48,39.34150746262925,71.44671299680692
blindspot_ignored,80,12,latent_oracle,69.69351662906166,16.8161501223,0.0,49,14.8344451126821,71.44671299680692
known,20,13,uniform,25.882184153810396,0.0,25.18373382866172,80,5.0,13.22500614358369
known,20,13,estimated_waterfill,51.065917982472115,25.18373382866172,0.0,19,4.608545746115863,13.22500614358369
known,20,13,reserve_20,49.480885795668925,23.59870164185853,1.5850321868031898,18,6.514670289253845,13.22500614358369
known,20,13,latent_oracle,51.065917982472115,25.18373382866172,0.0,19,4.608545746115863,13.22500614358369
known,80,13,uniform,69.21243255802918,0.0,18.69879315426998,80,20.0,13.22500614358369
known,80,13,estimated_waterfill,87.91122571229916,18.69879315426998,0.0,47,26.32238768284954,13.22500614358369
known,80,13,reserve_20,87.44676236394892,18.234329805919742,0.46446334835023606,51,29.244083319148483,13.22500614358369
known,80,13,latent_oracle,87.91122571229916,18.69879315426998,0.0,47,26.32238768284954,13.22500614358369
noise_05,20,13,uniform,25.882184153810396,0.0,25.18373382866172,80,5.0,13.22500614358369
noise_05,20,13,estimated_waterfill,46.692424606841044,20.810240453030648,4.373493375631071,18,5.093432340346155,13.22500614358369
noise_05,20,13,reserve_20,46.28746686682767,20.405282713017275,4.778451115644444,18,7.219333916019471,13.22500614358369
noise_05,20,13,latent_oracle,51.065917982472115,25.18373382866172,0.0,19,4.608545746115863,13.22500614358369
noise_05,80,13,uniform,69.21243255802918,0.0,18.69879315426998,80,20.0,13.22500614358369
noise_05,80,13,estimated_waterfill,81.79946283695861,12.587030278929433,6.1117628753405455,54,23.959806785087068,13.22500614358369
noise_05,80,13,reserve_20,81.25311396462021,12.040681406591034,6.658111747678944,56,26.76749145103097,13.22500614358369
noise_05,80,13,latent_oracle,87.91122571229916,18.69879315426998,0.0,47,26.32238768284954,13.22500614358369
noise_10,20,13,uniform,25.882184153810396,0.0,25.18373382866172,80,5.0,13.22500614358369
noise_10,20,13,estimated_waterfill,42.9019632893838,17.019779135573405,8.163954693088314,19,6.019262200667768,13.22500614358369
noise_10,20,13,reserve_20,42.89888701548335,17.016702861672957,8.167030966988762,19,8.211216553974257,13.22500614358369
noise_10,20,13,latent_oracle,51.065917982472115,25.18373382866172,0.0,19,4.608545746115863,13.22500614358369
noise_10,80,13,uniform,69.21243255802918,0.0,18.69879315426998,80,20.0,13.22500614358369
noise_10,80,13,estimated_waterfill,69.95679873580707,0.7443661777778914,17.954426976492087,48,18.96218911762103,13.22500614358369
noise_10,80,13,reserve_20,72.98426320529629,3.771830647267109,14.92696250700287,53,24.951799797264496,13.22500614358369
noise_10,80,13,latent_oracle,87.91122571229916,18.69879315426998,0.0,47,26.32238768284954,13.22500614358369
noise_20,20,13,uniform,25.882184153810396,0.0,25.18373382866172,80,5.0,13.22500614358369
noise_20,20,13,estimated_waterfill,32.4566829770728,6.574498823262406,18.609235005399313,17,8.603920186062416,13.22500614358369
noise_20,20,13,reserve_20,30.36599234135235,4.483808187541953,20.699925641119766,16,10.746057311338376,13.22500614358369
noise_20,20,13,latent_oracle,51.065917982472115,25.18373382866172,0.0,19,4.608545746115863,13.22500614358369
noise_20,80,13,uniform,69.21243255802918,0.0,18.69879315426998,80,20.0,13.22500614358369
noise_20,80,13,estimated_waterfill,52.75394013600039,-16.45849242202879,35.15728557629877,34,17.653125421916656,13.22500614358369
noise_20,80,13,reserve_20,59.6226430836451,-9.589789474384077,28.288582628654055,45,27.484785480584254,13.22500614358369
noise_20,80,13,latent_oracle,87.91122571229916,18.69879315426998,0.0,47,26.32238768284954,13.22500614358369
biased_underserved,20,13,uniform,25.882184153810396,0.0,25.18373382866172,80,5.0,13.22500614358369
biased_underserved,20,13,estimated_waterfill,47.90643118620911,22.024247032398716,3.1594867962630033,18,0.0,13.22500614358369
biased_underserved,20,13,reserve_20,48.06509104846626,22.18290689465586,3.0008269340058575,15,4.000000000000001,13.22500614358369
biased_underserved,20,13,latent_oracle,51.065917982472115,25.18373382866172,0.0,19,4.608545746115863,13.22500614358369
biased_underserved,80,13,uniform,69.21243255802918,0.0,18.69879315426998,80,20.0,13.22500614358369
biased_underserved,80,13,estimated_waterfill,76.87846359478992,7.666031036760742,11.032762117509236,43,1.9884071088462416,13.22500614358369
biased_underserved,80,13,reserve_20,82.47364351320154,13.26121095517236,5.437582199097619,58,16.000000000000004,13.22500614358369
biased_underserved,80,13,latent_oracle,87.91122571229916,18.69879315426998,0.0,47,26.32238768284954,13.22500614358369
blindspot_ignored,20,13,uniform,21.767806230245544,0.0,26.138624955963568,80,5.0,36.412175588854424
blindspot_ignored,20,13,estimated_waterfill,44.80108671227159,23.033280482026047,3.105344473937521,19,4.608545746115862,36.412175588854424
blindspot_ignored,20,13,reserve_20,42.566585802685395,20.79877957243985,5.339845383523716,18,6.514670289253843,36.412175588854424
blindspot_ignored,20,13,latent_oracle,47.90643118620911,26.138624955963568,0.0,18,0.0,36.412175588854424
blindspot_ignored,80,13,uniform,57.30678729803644,0.0,16.551256757934866,80,20.0,36.412175588854424
blindspot_ignored,80,13,estimated_waterfill,70.96625343956205,13.659466141525613,2.891790616409253,47,26.322387682849524,36.412175588854424
blindspot_ignored,80,13,reserve_20,70.08729806564057,12.780510767604127,3.770745990330738,51,29.244083319148487,36.412175588854424
blindspot_ignored,80,13,latent_oracle,73.8580440559713,16.551256757934866,0.0,47,6.2670393231252115,36.412175588854424
known,20,14,uniform,22.97567340937411,0.0,23.336950747163883,80,5.0,12.903749999960894
known,20,14,estimated_waterfill,46.31262415653799,23.336950747163883,0.0,19,5.455743731753818,12.903749999960894
known,20,14,reserve_20,43.94385672999998,20.96818332062587,2.368767426538014,18,7.759616361112789,12.903749999960894
known,20,14,latent_oracle,46.31262415653799,23.336950747163883,0.0,19,5.455743731753818,12.903749999960894
known,80,14,uniform,65.54226378207723,0.0,17.891406266971657,80,20.0,12.903749999960894
known,80,14,estimated_waterfill,83.43367004904889,17.891406266971657,0.0,57,16.2158024909452,12.903749999960894
known,80,14,reserve_20,81.88645495104197,16.34419116896474,1.547215098006916,62,22.631749423070083,12.903749999960894
known,80,14,latent_oracle,83.43367004904889,17.891406266971657,0.0,57,16.2158024909452,12.903749999960894
noise_05,20,14,uniform,22.97567340937411,0.0,23.336950747163883,80,5.0,12.903749999960894
noise_05,20,14,estimated_waterfill,41.224246283781184,18.248572874407074,5.0883778727568085,22,5.686219917781793,12.903749999960894
noise_05,20,14,reserve_20,38.60130271554014,15.625629306166033,7.71132144099785,19,8.202172622671725,12.903749999960894
noise_05,20,14,latent_oracle,46.31262415653799,23.336950747163883,0.0,19,5.455743731753818,12.903749999960894
noise_05,80,14,uniform,65.54226378207723,0.0,17.891406266971657,80,20.0,12.903749999960894
noise_05,80,14,estimated_waterfill,78.9586524076801,13.416388625602877,4.47501764136878,49,13.063685658536434,12.903749999960894
noise_05,80,14,reserve_20,78.31671838203826,12.774454599961032,5.116951667010625,57,22.418849733383766,12.903749999960894
noise_05,80,14,latent_oracle,83.43367004904889,17.891406266971657,0.0,57,16.2158024909452,12.903749999960894
noise_10,20,14,uniform,22.97567340937411,0.0,23.336950747163883,80,5.0,12.903749999960894
noise_10,20,14,estimated_waterfill,31.688692812067973,8.713019402693863,14.62393134447002,19,4.119927377313474,12.903749999960894
noise_10,20,14,reserve_20,30.59300485036523,7.617331440991119,15.719619306172763,15,6.935288576543243,12.903749999960894
noise_10,20,14,latent_oracle,46.31262415653799,23.336950747163883,0.0,19,5.455743731753818,12.903749999960894
noise_10,80,14,uniform,65.54226378207723,0.0,17.891406266971657,80,20.0,12.903749999960894
noise_10,80,14,estimated_waterfill,73.58950856972501,8.047244787647784,9.844161479323873,47,12.604469357580648,12.903749999960894
noise_10,80,14,reserve_20,72.44211478247637,6.8998510003991385,10.991555266572519,55,22.807012204589114,12.903749999960894
noise_10,80,14,latent_oracle,83.43367004904889,17.891406266971657,0.0,57,16.2158024909452,12.903749999960894
noise_20,20,14,uniform,22.97567340937411,0.0,23.336950747163883,80,5.0,12.903749999960894
noise_20,20,14,estimated_waterfill,18.427303632027293,-4.548369777346817,27.8853205245107,9,2.481043688078623,12.903749999960894
noise_20,20,14,reserve_20,19.236308812458493,-3.7393645969156175,27.0763153440795,8,5.697134605973366,12.903749999960894
noise_20,20,14,latent_oracle,46.31262415653799,23.336950747163883,0.0,19,5.455743731753818,12.903749999960894
noise_20,80,14,uniform,65.54226378207723,0.0,17.891406266971657,80,20.0,12.903749999960894
noise_20,80,14,estimated_waterfill,47.40909246293513,-18.1331713191421,36.02457758611376,29,8.593770051902041,12.903749999960894
noise_20,80,14,reserve_20,48.700837048260546,-16.841426733816682,34.73283300078834,43,18.13947998801184,12.903749999960894
noise_20,80,14,latent_oracle,83.43367004904889,17.891406266971657,0.0,57,16.2158024909452,12.903749999960894
biased_underserved,20,14,uniform,22.97567340937411,0.0,23.336950747163883,80,5.0,12.903749999960894
biased_underserved,20,14,estimated_waterfill,39.06118740528582,16.08551399591171,7.251436751252172,18,0.0,12.903749999960894
biased_underserved,20,14,reserve_20,39.7159908655901,16.74031745621599,6.596633290947892,14,4.000000000000001,12.903749999960894
biased_underserved,20,14,latent_oracle,46.31262415653799,23.336950747163883,0.0,19,5.455743731753818,12.903749999960894
biased_underserved,80,14,uniform,65.54226378207723,0.0,17.891406266971657,80,20.0,12.903749999960894
biased_underserved,80,14,estimated_waterfill,77.44304690392164,11.900783121844412,5.990623145127245,52,3.027588728539346,12.903749999960894
biased_underserved,80,14,reserve_20,78.01382911534215,12.47156533326492,5.4198409337067375,66,16.13355256586255,12.903749999960894
biased_underserved,80,14,latent_oracle,83.43367004904889,17.891406266971657,0.0,57,16.2158024909452,12.903749999960894
blindspot_ignored,20,14,uniform,18.610403749739863,0.0,20.466957241267483,80,5.0,33.652040971492276
blindspot_ignored,20,14,estimated_waterfill,36.34077257081505,17.730368821075185,2.736588420192298,19,5.455743731753818,33.652040971492276
blindspot_ignored,20,14,reserve_20,33.62444735462831,15.014043604888446,5.452913636379037,18,7.759616361112789,33.652040971492276
blindspot_ignored,20,14,latent_oracle,39.077360991007346,20.466957241267483,0.0,18,0.27749069678309,33.652040971492276
blindspot_ignored,80,14,uniform,53.44524656151792,0.0,16.990325975953084,80,20.0,33.652040971492276
blindspot_ignored,80,14,estimated_waterfill,68.31097363930549,14.865727077787568,2.124598898165516,57,16.215802490945208,33.652040971492276
blindspot_ignored,80,14,reserve_20,66.06277349217576,12.617526930657846,4.372799045295238,62,22.631749423070083,33.652040971492276
blindspot_ignored,80,14,latent_oracle,70.435572537471,16.990325975953084,0.0,52,4.6150386131941,33.652040971492276
known,20,15,uniform,23.21694985140031,0.0,23.01051582796357,80,5.0,13.455599511519644
known,20,15,estimated_waterfill,46.22746567936388,23.01051582796357,0.0,23,4.56854882231717,13.455599511519644
known,20,15,reserve_20,43.43075511615956,20.213805264759248,2.7967105632043214,22,6.807657644835545,13.455599511519644
known,20,15,latent_oracle,46.22746567936388,23.01051582796357,0.0,23,4.56854882231717,13.455599511519644
known,80,15,uniform,66.66910651120912,0.0,20.379667146492295,80,20.0,13.455599511519644
known,80,15,estimated_waterfill,87.04877365770142,20.379667146492295,0.0,48,15.49409083184608,13.455599511519644
known,80,15,reserve_20,84.57268952096084,17.903583009751713,2.4760841367405817,58,23.46191765574121,13.455599511519644
known,80,15,latent_oracle,87.04877365770142,20.379667146492295,0.0,48,15.49409083184608,13.455599511519644
noise_05,20,15,uniform,23.21694985140031,0.0,23.01051582796357,80,5.0,13.455599511519644
noise_05,20,15,estimated_waterfill,39.052868953833325,15.835919102433014,7.174596725530556,21,3.6172530863977572,13.455599511519644
noise_05,20,15,reserve_20,36.363637736893075,13.146687885492764,9.863827942470806,19,6.120028860356259,13.455599511519644
noise_05,20,15,latent_oracle,46.22746567936388,23.01051582796357,0.0,23,4.56854882231717,13.455599511519644
noise_05,80,15,uniform,66.66910651120912,0.0,20.379667146492295,80,20.0,13.455599511519644
noise_05,80,15,estimated_waterfill,81.02319528292183,14.35408877171271,6.025578374779585,48,11.174381614058344,13.455599511519644
noise_05,80,15,reserve_20,78.50867307200656,11.839566560797437,8.540100585694859,56,19.970387222055344,13.455599511519644
noise_05,80,15,latent_oracle,87.04877365770142,20.379667146492295,0.0,48,15.49409083184608,13.455599511519644
noise_10,20,15,uniform,23.21694985140031,0.0,23.01051582796357,80,5.0,13.455599511519644
noise_10,20,15,estimated_waterfill,29.19597751790665,5.979027666506337,17.031488161457233,15,2.2122271081397744,13.455599511519644
noise_10,20,15,reserve_20,28.058007378081754,4.841057526681443,18.169458301282127,13,5.082494202417305,13.455599511519644
noise_10,20,15,latent_oracle,46.22746567936388,23.01051582796357,0.0,23,4.56854882231717,13.455599511519644
noise_10,80,15,uniform,66.66910651120912,0.0,20.379667146492295,80,20.0,13.455599511519644
noise_10,80,15,estimated_waterfill,64.60327985469178,-2.065826656517345,22.44549380300964,41,9.511048572176193,13.455599511519644
noise_10,80,15,reserve_20,61.520551392818675,-5.148555118390448,25.528222264882743,51,18.642672136309553,13.455599511519644
noise_10,80,15,latent_oracle,87.04877365770142,20.379667146492295,0.0,48,15.49409083184608,13.455599511519644
noise_20,20,15,uniform,23.21694985140031,0.0,23.01051582796357,80,5.0,13.455599511519644
noise_20,20,15,estimated_waterfill,16.110861645327507,-7.106088206072805,30.116604034036374,9,0.6384873207918776,13.455599511519644
noise_20,20,15,reserve_20,18.87999014774767,-4.336959703652642,27.34747553161621,7,4.155375085184749,13.455599511519644
noise_20,20,15,latent_oracle,46.22746567936388,23.01051582796357,0.0,23,4.56854882231717,13.455599511519644
noise_20,80,15,uniform,66.66910651120912,0.0,20.379667146492295,80,20.0,13.455599511519644
noise_20,80,15,estimated_waterfill,37.483873822675754,-29.185232688533368,49.56489983502566,24,4.240461898709494,13.455599511519644
